Date,Dealer,City ,Product ,Vehicle,Shipped  ,Returned
19-01-2007,2,MUM,321456345,Minitruck,34,1
19-01-2007,14,PUN,121678234,AutoRick,6,0
19-01-2007,8,PUN,321567890,AutoRick,1,0
19-01-2007,35,KOL,321457345,Vikram,13,0
19-01-2007,14,PUN,121457567,Vikram,10,0
19-01-2007,3,MUM,111890345,Vikram,22,1
19-01-2007,16,NAG,343345765,AutoRick,11,1
19-01-2007,28,KOL,343123765,Vikram,15,0
19-01-2007,14,PUN,123456567,Minitruck,50,5
19-01-2007,16,NAG,213567987,Vikram,9,2
19-01-2007,21,NAG,213345123,Vikram,16,0
19-01-2007,14,PUN,213456890,Vikram,4,0
19-01-2007,15,PUN,222345345,Minitruck,22,0
19-01-2007,33,KOL,121457234,Minitruck,13,2
19-01-2007,21,NAG,222345234,Vikram,24,5
19-01-2007,14,PUN,213567456,Vikram,15,0
19-01-2007,16,NAG,333456987,Vikram,2,0
19-01-2007,14,PUN,213890345,AutoRick,7,0
19-01-2007,21,NAG,232890890,AutoRick,8,0
19-01-2007,8,PUN,112456234,AutoRick,3,0
19-01-2007,34,KOL,222345890,Minitruck,27,1
19-01-2007,15,PUN,343056890,AutoRick,11,0
19-01-2007,15,PUN,112123345,AutoRick,12,1
19-01-2007,17,NAG,232456345,AutoRick,11,0
19-01-2007,22,KOL,213457234,AutoRick,13,0
19-01-2007,12,PUN,321345987,Minitruck,43,7
19-01-2007,28,KOL,343070123,Vikram,17,1
19-01-2007,20,NAG,111678678,Minitruck,44,9
19-01-2007,12,PUN,321457890,AutoRick,7,0
19-01-2007,21,NAG,222056789,AutoRick,6,0
19-01-2007,16,NAG,321456987,AutoRick,3,0
19-01-2007,41,GOA,222678890,Minitruck,50,6
19-01-2007,47,GOA,333457234,Vikram,10,0
19-01-2007,15,PUN,222123345,Minitruck,25,0
19-01-2007,2,MUM,232678567,Vikram,13,0
19-01-2007,21,NAG,121678345,Minitruck,33,1
19-01-2007,43,GOA,333070890,Minitruck,22,2
19-01-2007,47,GOA,112567890,Minitruck,50,12
19-01-2007,36,KOL,213123890,Vikram,13,0
19-01-2007,24,KOL,232070234,Minitruck,12,1
19-01-2007,24,KOL,321679789,AutoRick,13,0
19-01-2007,2,MUM,213456567,AutoRick,7,0
19-01-2007,3,MUM,222457765,AutoRick,5,3
19-01-2007,49,GOA,321679567,AutoRick,3,0
19-01-2007,47,GOA,222890890,Minitruck,21,1
19-01-2007,16,NAG,343457678,Vikram,4,0
19-01-2007,3,MUM,112890765,Vikram,16,1
19-01-2007,20,NAG,213070789,Minitruck,37,0
19-01-2007,3,MUM,321567678,AutoRick,14,8
19-01-2007,43,GOA,343056789,Minitruck,16,0
19-01-2007,16,NAG,121678234,AutoRick,14,3
19-01-2007,17,NAG,111123987,Vikram,19,1
19-01-2007,10,PUN,123456345,Minitruck,22,1
19-01-2007,21,NAG,343457123,Minitruck,34,2
19-01-2007,17,NAG,232070890,AutoRick,14,3
19-01-2007,12,PUN,111070345,Minitruck,13,2
19-01-2007,2,MUM,321123789,Minitruck,25,1
19-01-2007,17,NAG,321678765,AutoRick,6,0
19-01-2007,17,NAG,213456765,AutoRick,2,0
19-01-2007,35,KOL,121123987,Minitruck,32,0
19-01-2007,35,KOL,112056234,Minitruck,40,1
19-01-2007,47,GOA,112123345,AutoRick,2,0
19-01-2007,47,GOA,123679123,Vikram,25,6
19-01-2007,47,GOA,333457987,Minitruck,5,0
19-01-2007,47,GOA,123678765,Vikram,10,0
19-01-2007,22,KOL,222056123,AutoRick,12,0
19-01-2007,16,NAG,121890765,Minitruck,19,1
19-01-2007,47,GOA,343070567,AutoRick,7,0
19-01-2007,16,NAG,111567456,AutoRick,1,0
19-01-2007,47,GOA,232345123,AutoRick,14,3
19-01-2007,6,MUM,222457987,Minitruck,42,9
19-01-2007,3,MUM,121123345,Vikram,2,0
19-01-2007,14,PUN,232070987,Vikram,3,0
19-01-2007,49,GOA,213070567,Vikram,13,0
19-01-2007,34,KOL,112679890,AutoRick,12,0
19-01-2007,28,KOL,111456678,AutoRick,6,0
19-01-2007,34,KOL,112345567,Minitruck,29,2
19-01-2007,12,PUN,123679987,Vikram,13,1
19-01-2007,47,GOA,222567456,Vikram,25,5
19-01-2007,21,NAG,333567345,Minitruck,12,1
19-01-2007,24,KOL,213345234,AutoRick,4,0
19-01-2007,17,NAG,232890765,AutoRick,5,1
19-01-2007,24,KOL,232457234,Minitruck,4,1
19-01-2007,24,KOL,343678234,Minitruck,29,2
19-01-2007,34,KOL,111679123,AutoRick,10,0
19-01-2007,41,GOA,333345567,AutoRick,11,0
19-01-2007,35,KOL,343070234,Vikram,3,0
19-01-2007,17,NAG,333070234,Vikram,4,0
19-01-2007,36,KOL,222679987,AutoRick,14,3
19-01-2007,10,PUN,321890456,Minitruck,32,1
19-01-2007,35,KOL,343345789,Minitruck,36,2
19-01-2007,20,NAG,112457123,Minitruck,5,1
19-01-2007,47,GOA,343890789,Minitruck,14,4
19-01-2007,36,KOL,123456456,Vikram,7,1
19-01-2007,43,GOA,232457789,Vikram,23,4
19-01-2007,21,NAG,232890789,AutoRick,4,0
19-01-2007,34,KOL,123056890,AutoRick,8,0
19-01-2007,7,MUM,321345234,Vikram,4,0
19-01-2007,8,PUN,123679890,AutoRick,4,0
19-01-2007,41,GOA,232890987,AutoRick,3,0
19-01-2007,41,GOA,111678456,Vikram,17,1
19-01-2007,8,PUN,232890345,Vikram,25,6
19-01-2007,8,PUN,111678456,Minitruck,8,0
19-01-2007,24,KOL,232123234,Minitruck,21,0
19-01-2007,47,GOA,123679123,Minitruck,47,11
19-01-2007,7,MUM,121456987,Vikram,18,1
19-01-2007,36,KOL,121678987,Vikram,24,5
19-01-2007,3,MUM,333123765,AutoRick,8,3
19-01-2007,20,NAG,222678345,Vikram,1,0
19-01-2007,41,GOA,232070987,AutoRick,12,0
19-01-2007,6,MUM,343679456,Vikram,6,1
19-01-2007,24,KOL,213056890,AutoRick,15,3
19-01-2007,16,NAG,112457567,Minitruck,39,2
19-01-2007,47,GOA,222679678,AutoRick,6,0
19-01-2007,49,GOA,333123678,Vikram,2,0
19-01-2007,22,KOL,121457890,Vikram,16,1
19-01-2007,14,PUN,222056456,Minitruck,15,0
19-01-2007,6,MUM,321070765,Minitruck,16,0
19-01-2007,14,PUN,121056987,Vikram,9,1
19-01-2007,41,GOA,111456890,AutoRick,15,3
19-01-2007,21,NAG,213679789,Minitruck,23,1
19-01-2007,21,NAG,213678765,Vikram,16,0
19-01-2007,17,NAG,112070789,AutoRick,1,0
19-01-2007,10,PUN,343457789,Minitruck,15,0
19-01-2007,41,GOA,213457789,Vikram,22,2
19-01-2007,47,GOA,112890567,Vikram,11,0
19-01-2007,8,PUN,232457678,Vikram,24,5
19-01-2007,24,KOL,333457789,AutoRick,10,0
19-01-2007,47,GOA,343457765,AutoRick,14,3
19-01-2007,2,MUM,333070234,Minitruck,5,0
19-01-2007,47,GOA,333890234,AutoRick,4,0
19-01-2007,7,MUM,321345789,AutoRick,4,0
19-01-2007,43,GOA,123678234,Minitruck,50,9
19-01-2007,21,NAG,333056890,Vikram,14,0
19-01-2007,41,GOA,343456890,Vikram,25,6
19-01-2007,12,PUN,333123890,Minitruck,29,1
19-01-2007,20,NAG,343567678,AutoRick,13,0
19-01-2007,6,MUM,333457789,Vikram,25,5
19-01-2007,15,PUN,321056234,AutoRick,1,0
19-01-2007,36,KOL,123123123,Minitruck,26,2
19-01-2007,17,NAG,343070123,AutoRick,13,0
19-01-2007,16,NAG,213678345,Minitruck,8,0
19-01-2007,16,NAG,232123345,AutoRick,7,0
19-01-2007,2,MUM,123678789,AutoRick,14,2
19-01-2007,12,PUN,112678789,Vikram,19,0
19-01-2007,3,MUM,321457678,Minitruck,34,1
19-01-2007,35,KOL,123457987,Vikram,5,1
19-01-2007,34,KOL,112678234,AutoRick,10,0
19-01-2007,16,NAG,222890765,AutoRick,11,0
19-01-2007,28,KOL,321567678,AutoRick,1,0
19-01-2007,17,NAG,321070765,Minitruck,11,1
19-01-2007,28,KOL,121056987,Minitruck,38,1
19-01-2007,12,PUN,111678456,AutoRick,6,0
19-01-2007,7,MUM,343679456,Vikram,19,1
19-01-2007,10,PUN,232890890,Minitruck,50,8
19-01-2007,17,NAG,321567678,Minitruck,48,5
19-01-2007,21,NAG,321345567,Vikram,14,0
19-01-2007,47,GOA,321456567,AutoRick,14,2
19-01-2007,6,MUM,111678765,Minitruck,26,0
19-01-2007,21,NAG,321679456,Vikram,4,0
19-01-2007,12,PUN,222345234,AutoRick,3,0
19-01-2007,10,PUN,321123345,Minitruck,18,1
19-01-2007,7,MUM,232056567,Vikram,17,0
19-01-2007,17,NAG,112890678,Vikram,23,5
19-01-2007,12,PUN,321345987,Vikram,10,0
19-01-2007,49,GOA,123678234,Minitruck,19,1
19-01-2007,3,MUM,321457987,Vikram,23,5
19-01-2007,49,GOA,121567765,Minitruck,11,1
19-01-2007,24,KOL,123345789,Minitruck,7,1
19-01-2007,36,KOL,112456987,Vikram,21,1
19-01-2007,16,NAG,121679987,Minitruck,28,0
19-01-2007,3,MUM,321678234,Vikram,20,1
19-01-2007,28,KOL,321679345,Minitruck,22,1
19-01-2007,2,MUM,112457890,Vikram,7,1
19-01-2007,10,PUN,232567234,AutoRick,4,0
19-01-2007,14,PUN,111890456,AutoRick,7,0
19-01-2007,16,NAG,321123345,Vikram,11,0
19-01-2007,12,PUN,213457345,AutoRick,11,0
19-01-2007,7,MUM,121890567,Vikram,11,0
19-01-2007,3,MUM,123056567,Vikram,11,0
19-01-2007,16,NAG,112678678,Vikram,10,0
19-01-2007,21,NAG,213567678,Minitruck,31,3
19-01-2007,15,PUN,333070234,AutoRick,13,1
19-01-2007,12,PUN,343567890,Minitruck,11,1
19-01-2007,21,NAG,123345567,AutoRick,6,0
19-01-2007,43,GOA,222679567,Minitruck,14,3
19-01-2007,47,GOA,121679678,Minitruck,33,0
19-01-2007,47,GOA,112678765,AutoRick,15,3
19-01-2007,36,KOL,111890789,AutoRick,12,0
19-01-2007,35,KOL,232456765,Vikram,7,1
19-01-2007,35,KOL,121567567,AutoRick,4,0
19-01-2007,28,KOL,333345456,Vikram,13,0
19-01-2007,24,KOL,232070567,Minitruck,9,0
19-01-2007,17,NAG,333457345,Vikram,11,0
19-01-2007,17,NAG,111456678,Minitruck,40,0
19-01-2007,41,GOA,123890890,AutoRick,5,1
19-01-2007,49,GOA,232679678,Minitruck,10,2
19-01-2007,17,NAG,321456123,AutoRick,10,0
19-01-2007,20,NAG,232345123,Minitruck,42,12
19-01-2007,14,PUN,321890890,Minitruck,45,7
19-01-2007,28,KOL,321345890,AutoRick,7,0
19-01-2007,47,GOA,112457123,AutoRick,5,1
19-01-2007,22,KOL,343056789,Vikram,5,1
19-01-2007,16,NAG,111678678,AutoRick,13,0
19-01-2007,43,GOA,111070890,Vikram,20,0
19-01-2007,6,MUM,222457789,AutoRick,15,3
19-01-2007,21,NAG,343345765,AutoRick,11,1
19-01-2007,41,GOA,321056789,Minitruck,3,0
19-01-2007,24,KOL,333567765,AutoRick,15,3
19-01-2007,20,NAG,111070987,AutoRick,4,0
19-01-2007,28,KOL,121678345,Vikram,12,1
19-01-2007,17,NAG,112678123,AutoRick,11,0
19-01-2007,16,NAG,343890987,AutoRick,5,1
19-01-2007,16,NAG,333456456,AutoRick,6,0
19-01-2007,47,GOA,123456456,AutoRick,12,0
19-01-2007,16,NAG,333345234,Minitruck,19,1
19-01-2007,3,MUM,121567789,Minitruck,45,12
19-01-2007,22,KOL,111678987,Minitruck,34,2
19-01-2007,49,GOA,111890123,AutoRick,1,0
19-01-2007,28,KOL,321567567,Minitruck,45,5
19-01-2007,3,MUM,123345890,Vikram,21,1
19-01-2007,49,GOA,121890345,Vikram,20,1
19-01-2007,28,KOL,321678345,Vikram,24,5
19-01-2007,36,KOL,213890345,Minitruck,31,0
19-01-2007,47,GOA,112567789,AutoRick,8,0
19-01-2007,22,KOL,222456456,Vikram,4,0
19-01-2007,35,KOL,121890234,AutoRick,13,1
19-01-2007,34,KOL,123567789,AutoRick,1,0
19-01-2007,35,KOL,222070123,Vikram,12,0
19-01-2007,21,NAG,232070789,AutoRick,3,0
19-01-2007,14,PUN,321070765,Minitruck,36,3
19-01-2007,20,NAG,222890456,AutoRick,10,0
19-01-2007,47,GOA,343679456,Vikram,20,0
19-01-2007,8,PUN,121890345,Minitruck,33,2
19-01-2007,10,PUN,222056987,Vikram,6,1
19-01-2007,2,MUM,111070789,Minitruck,35,1
19-01-2007,12,PUN,213457345,AutoRick,2,0
19-01-2007,36,KOL,111679567,AutoRick,15,3
19-01-2007,21,NAG,333056567,Minitruck,21,0
19-01-2007,16,NAG,123056456,Vikram,4,0
19-01-2007,16,NAG,232567123,Vikram,5,1
19-01-2007,24,KOL,232123987,Minitruck,32,1
19-01-2007,34,KOL,112457123,Minitruck,4,0
19-01-2007,16,NAG,321457234,Minitruck,40,2
19-01-2007,21,NAG,121567890,Minitruck,19,0
19-01-2007,22,KOL,121679234,Vikram,8,1
19-01-2007,34,KOL,333567567,Vikram,25,5
19-01-2007,16,NAG,123679345,AutoRick,6,0
19-01-2007,21,NAG,333890890,Minitruck,33,0
19-01-2007,10,PUN,333890789,Minitruck,40,3
19-01-2007,10,PUN,321679345,Vikram,2,0
19-01-2007,21,NAG,222679456,AutoRick,13,0
19-01-2007,10,PUN,343345765,Minitruck,7,1
19-01-2007,3,MUM,321678234,AutoRick,4,3
19-01-2007,10,PUN,232456345,Vikram,14,0
19-01-2007,16,NAG,333679567,AutoRick,13,0
19-01-2007,41,GOA,213123789,Minitruck,22,1
19-01-2007,16,NAG,123456678,AutoRick,5,1
19-01-2007,49,GOA,121056345,Vikram,14,1
19-01-2007,34,KOL,121457123,AutoRick,6,0
19-01-2007,47,GOA,112056678,Minitruck,5,1
19-01-2007,41,GOA,112679456,Minitruck,11,3
19-01-2007,17,NAG,213457890,AutoRick,4,0
19-01-2007,24,KOL,333457789,Vikram,22,1
19-01-2007,20,NAG,232456890,Minitruck,8,1
19-01-2007,6,MUM,232890765,Vikram,12,0
19-01-2007,3,MUM,333123345,Vikram,21,1
19-01-2007,16,NAG,232123678,Minitruck,50,11
19-01-2007,49,GOA,121457789,AutoRick,7,0
19-01-2007,28,KOL,343070123,Vikram,18,0
20-01-2007,47,GOA,112456678,AutoRick,1,0
20-01-2007,3,MUM,123457987,Minitruck,38,1
20-01-2007,2,MUM,222679234,AutoRick,2,0
20-01-2007,47,GOA,213345890,Vikram,1,0
20-01-2007,17,NAG,222123123,Minitruck,12,3
20-01-2007,28,KOL,333123567,Minitruck,6,0
20-01-2007,10,PUN,343567987,Minitruck,5,1
20-01-2007,6,MUM,321123234,Vikram,20,1
20-01-2007,20,NAG,321679234,AutoRick,1,0
20-01-2007,43,GOA,121456123,Vikram,3,0
20-01-2007,2,MUM,123345234,Vikram,9,1
20-01-2007,33,KOL,112679123,AutoRick,7,0
20-01-2007,49,GOA,333056456,Minitruck,14,3
20-01-2007,49,GOA,123345987,Vikram,22,1
20-01-2007,33,KOL,123123678,AutoRick,6,0
20-01-2007,6,MUM,232123789,AutoRick,11,0
20-01-2007,3,MUM,213056678,Vikram,25,5
20-01-2007,34,KOL,343456678,AutoRick,14,2
20-01-2007,6,MUM,121123567,Vikram,19,1
20-01-2007,20,NAG,213890678,AutoRick,8,0
20-01-2007,43,GOA,232890234,AutoRick,14,3
20-01-2007,24,KOL,123890765,AutoRick,4,0
20-01-2007,16,NAG,121567123,AutoRick,9,0
20-01-2007,14,PUN,222123567,Vikram,14,0
20-01-2007,33,KOL,222457765,AutoRick,8,0
20-01-2007,41,GOA,232056456,AutoRick,10,0
20-01-2007,43,GOA,111345456,Vikram,14,0
20-01-2007,22,KOL,232123345,AutoRick,8,0
20-01-2007,2,MUM,232890678,Minitruck,16,1
20-01-2007,28,KOL,112070345,Vikram,16,1
20-01-2007,21,NAG,321567567,Minitruck,4,0
20-01-2007,20,NAG,111345987,AutoRick,10,0
20-01-2007,43,GOA,111890765,AutoRick,3,0
20-01-2007,3,MUM,343123789,Vikram,14,0
20-01-2007,12,PUN,321345345,AutoRick,12,0
20-01-2007,49,GOA,121345345,Minitruck,11,2
20-01-2007,49,GOA,111567765,Vikram,9,2
20-01-2007,22,KOL,112056123,Minitruck,26,1
20-01-2007,34,KOL,321345567,AutoRick,11,0
20-01-2007,16,NAG,111890890,AutoRick,8,0
20-01-2007,36,KOL,121890567,Vikram,9,2
20-01-2007,28,KOL,121456987,Minitruck,14,2
20-01-2007,14,PUN,232123345,AutoRick,13,1
20-01-2007,28,KOL,111679345,Minitruck,25,1
20-01-2007,2,MUM,343456456,Vikram,6,1
20-01-2007,16,NAG,123056890,AutoRick,2,0
20-01-2007,41,GOA,112123456,Minitruck,43,8
20-01-2007,35,KOL,333345234,Vikram,16,0
20-01-2007,3,MUM,121056456,AutoRick,11,5
20-01-2007,6,MUM,213679456,AutoRick,12,0
20-01-2007,7,MUM,112456789,AutoRick,11,0
20-01-2007,35,KOL,112457678,AutoRick,7,0
20-01-2007,10,PUN,232457234,Minitruck,46,6
20-01-2007,15,PUN,321345987,Vikram,20,1
20-01-2007,47,GOA,321123678,AutoRick,7,0
20-01-2007,10,PUN,111679890,Minitruck,16,0
20-01-2007,2,MUM,333123987,Minitruck,17,1
20-01-2007,3,MUM,343070765,AutoRick,12,5
20-01-2007,12,PUN,333890678,Vikram,16,0
20-01-2007,20,NAG,123345456,AutoRick,3,0
20-01-2007,20,NAG,111457123,Vikram,9,1
20-01-2007,24,KOL,333567456,Minitruck,35,1
20-01-2007,3,MUM,333457890,Vikram,13,0
20-01-2007,47,GOA,321678765,AutoRick,12,0
20-01-2007,34,KOL,232567765,AutoRick,8,0
20-01-2007,28,KOL,213457789,Minitruck,24,1
20-01-2007,20,NAG,222456123,AutoRick,1,0
20-01-2007,36,KOL,121567765,Vikram,9,1
20-01-2007,14,PUN,121457123,AutoRick,12,0
20-01-2007,14,PUN,333679567,AutoRick,8,0
20-01-2007,7,MUM,123070456,Minitruck,45,9
20-01-2007,17,NAG,333456987,Minitruck,31,0
20-01-2007,47,GOA,121345567,Vikram,19,1
20-01-2007,22,KOL,321070789,Vikram,16,0
20-01-2007,21,NAG,213123345,Vikram,5,1
20-01-2007,41,GOA,123345987,Vikram,12,0
20-01-2007,15,PUN,121056123,Minitruck,27,2
20-01-2007,33,KOL,112457456,Minitruck,45,7
20-01-2007,16,NAG,343890234,Vikram,12,0
20-01-2007,33,KOL,213679789,Minitruck,14,4
20-01-2007,16,NAG,333678765,AutoRick,10,0
20-01-2007,16,NAG,213345789,Minitruck,21,1
20-01-2007,28,KOL,222345678,Minitruck,38,0
20-01-2007,36,KOL,232567567,Vikram,17,1
20-01-2007,16,NAG,343457890,Minitruck,46,11
20-01-2007,22,KOL,343457678,Minitruck,14,2
20-01-2007,21,NAG,333678890,Minitruck,47,13
20-01-2007,49,GOA,123890345,Minitruck,14,4
20-01-2007,34,KOL,213345345,Minitruck,39,2
20-01-2007,21,NAG,121678456,Vikram,22,1
20-01-2007,35,KOL,123457567,Minitruck,11,2
20-01-2007,10,PUN,112456345,Minitruck,21,0
20-01-2007,34,KOL,112890789,Minitruck,39,2
20-01-2007,15,PUN,333456234,AutoRick,14,2
20-01-2007,34,KOL,321123567,Minitruck,11,2
20-01-2007,22,KOL,321678567,Minitruck,46,5
20-01-2007,3,MUM,333345890,Vikram,24,4
20-01-2007,10,PUN,321456567,Minitruck,47,7
20-01-2007,7,MUM,333679765,Minitruck,8,0
20-01-2007,10,PUN,321456789,AutoRick,14,3
20-01-2007,49,GOA,333123123,AutoRick,9,0
20-01-2007,16,NAG,213456789,AutoRick,12,0
20-01-2007,10,PUN,222890987,AutoRick,6,0
20-01-2007,12,PUN,333678345,AutoRick,10,0
20-01-2007,35,KOL,222456567,Minitruck,30,2
20-01-2007,12,PUN,321678345,Vikram,12,0
20-01-2007,33,KOL,123056890,AutoRick,14,2
20-01-2007,20,NAG,123679345,Vikram,23,4
20-01-2007,17,NAG,343456789,AutoRick,13,0
20-01-2007,41,GOA,111890456,Minitruck,36,0
20-01-2007,10,PUN,112890987,Vikram,8,1
20-01-2007,8,PUN,343567765,AutoRick,2,0
20-01-2007,8,PUN,222567345,Minitruck,49,5
20-01-2007,21,NAG,222890987,Minitruck,38,2
20-01-2007,7,MUM,333123789,AutoRick,5,1
20-01-2007,3,MUM,321678567,Vikram,22,0
20-01-2007,49,GOA,333890123,Vikram,24,5
20-01-2007,16,NAG,232678987,AutoRick,15,3
20-01-2007,20,NAG,333890456,Minitruck,32,2
20-01-2007,15,PUN,121070890,AutoRick,6,0
20-01-2007,35,KOL,232567789,Vikram,9,2
20-01-2007,3,MUM,222345987,AutoRick,2,0
20-01-2007,3,MUM,232056890,Minitruck,26,0
20-01-2007,21,NAG,321567234,Minitruck,36,3
20-01-2007,47,GOA,112123765,Minitruck,24,1
20-01-2007,21,NAG,222456987,Minitruck,35,1
20-01-2007,28,KOL,213070789,Vikram,12,0
20-01-2007,35,KOL,343070456,AutoRick,6,0
20-01-2007,21,NAG,112567123,Minitruck,19,1
20-01-2007,12,PUN,232345789,AutoRick,12,0
20-01-2007,10,PUN,343456234,AutoRick,4,0
20-01-2007,12,PUN,213890456,Minitruck,38,1
20-01-2007,12,PUN,112679123,AutoRick,15,3
20-01-2007,6,MUM,343056567,Minitruck,45,12
20-01-2007,3,MUM,222890987,AutoRick,8,3
20-01-2007,7,MUM,111678678,AutoRick,6,0
20-01-2007,33,KOL,333056456,Minitruck,32,0
20-01-2007,17,NAG,333456123,AutoRick,14,3
20-01-2007,35,KOL,213678567,Minitruck,2,0
20-01-2007,17,NAG,123456987,Minitruck,37,0
20-01-2007,24,KOL,111345567,AutoRick,8,0
20-01-2007,14,PUN,213567123,AutoRick,3,0
20-01-2007,3,MUM,121056456,Vikram,21,0
20-01-2007,49,GOA,213056890,Minitruck,22,2
20-01-2007,22,KOL,343678765,Minitruck,44,5
20-01-2007,15,PUN,121056345,Vikram,4,0
20-01-2007,24,KOL,111070890,AutoRick,11,0
20-01-2007,10,PUN,112345234,Minitruck,14,3
20-01-2007,20,NAG,232567234,Vikram,11,0
20-01-2007,33,KOL,112567567,Vikram,3,0
20-01-2007,12,PUN,333345987,AutoRick,10,0
20-01-2007,8,PUN,121457456,Vikram,11,1
20-01-2007,12,PUN,213056456,Vikram,23,4
20-01-2007,14,PUN,232457678,Minitruck,29,0
20-01-2007,17,NAG,232456890,AutoRick,15,3
20-01-2007,20,NAG,123457456,Minitruck,33,2
20-01-2007,7,MUM,112123567,AutoRick,12,0
20-01-2007,15,PUN,112123890,Vikram,3,0
20-01-2007,16,NAG,333567789,AutoRick,9,0
20-01-2007,41,GOA,333070678,Vikram,2,0
20-01-2007,12,PUN,111679345,Minitruck,29,1
20-01-2007,43,GOA,232070345,Vikram,4,0
20-01-2007,21,NAG,123123123,Minitruck,29,2
20-01-2007,43,GOA,111457567,Vikram,10,0
20-01-2007,12,PUN,112456456,Vikram,11,0
20-01-2007,36,KOL,343456890,Vikram,11,0
20-01-2007,2,MUM,343056890,Minitruck,13,1
20-01-2007,47,GOA,111678456,AutoRick,10,0
20-01-2007,6,MUM,222678123,AutoRick,5,1
20-01-2007,10,PUN,343070987,Minitruck,1,0
20-01-2007,36,KOL,121456987,Minitruck,47,13
20-01-2007,34,KOL,321679234,AutoRick,12,0
20-01-2007,6,MUM,232457123,Vikram,20,0
20-01-2007,6,MUM,232056890,Minitruck,26,1
20-01-2007,17,NAG,343679765,AutoRick,15,3
20-01-2007,47,GOA,321070345,AutoRick,15,3
20-01-2007,10,PUN,123678765,AutoRick,2,0
20-01-2007,12,PUN,111567987,AutoRick,9,0
20-01-2007,47,GOA,232456123,Vikram,20,0
20-01-2007,3,MUM,333567345,Minitruck,5,0
20-01-2007,14,PUN,112345765,Minitruck,47,5
20-01-2007,2,MUM,321345456,Minitruck,40,0
20-01-2007,21,NAG,343056789,Minitruck,11,1
20-01-2007,22,KOL,321890567,AutoRick,5,1
20-01-2007,34,KOL,222123987,Minitruck,44,6
20-01-2007,34,KOL,321678987,AutoRick,11,0
20-01-2007,12,PUN,321056678,AutoRick,2,0
20-01-2007,7,MUM,232456345,Minitruck,22,2
20-01-2007,35,KOL,343457890,AutoRick,15,3
20-01-2007,3,MUM,222678456,Vikram,18,0
20-01-2007,47,GOA,333678345,Vikram,17,0
20-01-2007,12,PUN,111123345,Minitruck,2,0
20-01-2007,41,GOA,333457123,Minitruck,47,5
20-01-2007,17,NAG,333678765,Minitruck,27,2
20-01-2007,36,KOL,123457678,AutoRick,4,0
20-01-2007,28,KOL,222890345,Vikram,15,0
20-01-2007,6,MUM,333679789,Minitruck,16,0
20-01-2007,47,GOA,232678234,Minitruck,46,9
20-01-2007,17,NAG,333070987,Vikram,5,1
20-01-2007,33,KOL,123678345,Minitruck,45,4
20-01-2007,28,KOL,333456987,Vikram,13,0
20-01-2007,47,GOA,232456345,Vikram,6,1
20-01-2007,41,GOA,321456345,AutoRick,14,3
20-01-2007,35,KOL,121890890,AutoRick,12,0
20-01-2007,20,NAG,232456789,Minitruck,1,0
20-01-2007,16,NAG,111890123,AutoRick,2,0
20-01-2007,33,KOL,121890890,AutoRick,1,0
20-01-2007,21,NAG,232345234,Vikram,24,5
20-01-2007,15,PUN,121345765,AutoRick,11,0
20-01-2007,35,KOL,123457987,AutoRick,9,0
20-01-2007,16,NAG,123567789,Vikram,4,0
20-01-2007,41,GOA,321456123,Vikram,24,5
20-01-2007,47,GOA,123457987,Minitruck,42,9
20-01-2007,24,KOL,232123987,Minitruck,18,0
20-01-2007,10,PUN,321567567,Vikram,12,0
20-01-2007,20,NAG,321567123,Minitruck,39,2
20-01-2007,12,PUN,213567789,Vikram,14,1
20-01-2007,41,GOA,213070234,Minitruck,49,10
20-01-2007,43,GOA,111345789,AutoRick,12,0
20-01-2007,47,GOA,121457890,AutoRick,5,1
20-01-2007,16,NAG,321056234,Minitruck,29,2
20-01-2007,20,NAG,222678345,AutoRick,12,1
20-01-2007,21,NAG,232345123,Minitruck,37,1
20-01-2007,8,PUN,232678890,Minitruck,39,3
20-01-2007,43,GOA,121457678,AutoRick,5,1
20-01-2007,15,PUN,343890123,AutoRick,10,0
20-01-2007,47,GOA,121567789,AutoRick,7,0
20-01-2007,7,MUM,111457765,Vikram,5,1
20-01-2007,28,KOL,333070890,Minitruck,2,0
20-01-2007,7,MUM,112567234,Minitruck,29,0
20-01-2007,47,GOA,343056765,Minitruck,8,1
20-01-2007,12,PUN,123123567,Minitruck,37,2
20-01-2007,41,GOA,333890890,AutoRick,9,0
20-01-2007,16,NAG,222056123,AutoRick,10,0
20-01-2007,20,NAG,343457567,Vikram,20,1
20-01-2007,8,PUN,111345890,Minitruck,12,2
20-01-2007,10,PUN,333679345,Minitruck,50,5
20-01-2007,22,KOL,232070234,AutoRick,5,1
20-01-2007,36,KOL,343070765,AutoRick,2,0
20-01-2007,21,NAG,321456123,Vikram,13,0
20-01-2007,17,NAG,121456345,Vikram,17,1
20-01-2007,12,PUN,333679678,AutoRick,12,1
20-01-2007,47,GOA,213123234,AutoRick,10,0
20-01-2007,47,GOA,123056456,Minitruck,30,2
20-01-2007,3,MUM,343070890,AutoRick,12,5
20-01-2007,47,GOA,123678456,AutoRick,13,1
20-01-2007,21,NAG,112070567,Minitruck,10,2
20-01-2007,21,NAG,321457890,Minitruck,48,11
20-01-2007,36,KOL,213679456,Vikram,1,0
20-01-2007,49,GOA,111056456,AutoRick,2,0
20-01-2007,43,GOA,321890789,AutoRick,7,0
20-01-2007,16,NAG,111123678,Minitruck,7,1
